gallery_id,post_num,title,content,writer,date,view_count,recommend,comments,comment_count,search_keyword,url,full_text,comments_text,all_text,cleaned_text,sentiment_compound,sentiment_category,view_count_num,recommend_num,month
dog,10139,반려견 화물칸 운송 후기 - 스트레스 많이 받네요,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user139,2024.08.01,1791,26,"['미리 예약하면 할인 받을 수 있어요', '화물칸 온도는 일정하게 유지됩니다', '보험 가입하시는 게 좋아요']",3,반려동물 운송,https://gall.dcinside.com/board/view/?id=dog&no=10139,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,미리 예약하면 할인 받을 수 있어요 화물칸 온도는 일정하게 유지됩니다 보험 가입하시는 게 좋아요,반려견 화물칸 운송 후기 - 스트레스 많이 받네요 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 미리 예약하면 할인 받을 수 있어요 화물칸 온도는 일정하게 유지됩니다 보험 가입하시는 게 좋아요,반려견 화물칸 운송 후기 스트레스 많이 받네요 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 미리 예약하면 할인 받을 수 있어요 화물칸 온도는 일정하게 유지됩니다 보험 가입하시는 게 좋아요,-0.6,negative,1791,26,08
travel,10140,반려동물 항공 운송비 너무 비싸요,펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,user140,2024.11.05,1565,16,"['화물칸 온도는 일정하게 유지됩니다', '성공 경험담 공유해드릴게요', '진정제는 오히려 위험할 수 있어요']",3,펫캐리어,https://gall.dcinside.com/board/view/?id=dog&no=10140,반려동물 항공 운송비 너무 비싸요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요 진정제는 오히려 위험할 수 있어요,반려동물 항공 운송비 너무 비싸요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요. 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요 진정제는 오히려 위험할 수 있어요,반려동물 항공 운송비 너무 비싸요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요 서비스가 좋은 곳으로요 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요 진정제는 오히려 위험할 수 있어요,0.0,neutral,1565,16,11
dog,10141,고양이 장거리 비행 후 컨디션 회복기,해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,user141,2024.11.01,164,0,"['여행 전 건강검진 필수입니다', '경험상 대형 항공사가 더 안전해요']",2,펫캐리어,https://gall.dcinside.com/board/view/?id=dog&no=10141,고양이 장거리 비행 후 컨디션 회복기 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,여행 전 건강검진 필수입니다 경험상 대형 항공사가 더 안전해요,고양이 장거리 비행 후 컨디션 회복기 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다. 여행 전 건강검진 필수입니다 경험상 대형 항공사가 더 안전해요,고양이 장거리 비행 후 컨디션 회복기 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요 화물칸이 안전한지 정말 걱정됩니다 여행 전 건강검진 필수입니다 경험상 대형 항공사가 더 안전해요,0.6,positive,164,0,11
dog,10142,펫 친화적인 항공사 추천 부탁드려요,해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,user142,2024.07.28,1633,34,"['여행 전 건강검진 필수입니다', '보험 가입하시는 게 좋아요', '수의사 상담 받아보세요', '화물칸 온도는 일정하게 유지됩니다', '저도 같은 고민이에요']",5,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10142,펫 친화적인 항공사 추천 부탁드려요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,여행 전 건강검진 필수입니다 보험 가입하시는 게 좋아요 수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 저도 같은 고민이에요,펫 친화적인 항공사 추천 부탁드려요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다. 여행 전 건강검진 필수입니다 보험 가입하시는 게 좋아요 수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 저도 같은 고민이에요,펫 친화적인 항공사 추천 부탁드려요 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요 화물칸이 안전한지 정말 걱정됩니다 여행 전 건강검진 필수입니다 보험 가입하시는 게 좋아요 수의사 상담 받아보세요 화물칸 온도는 일정하게 유지됩니다 저도 같은 고민이에요,0.8,positive,1633,34,07
dog,10143,반려동물 비행기 여행 실패담,진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요. 경험 있으신 분 조언 부탁드려요.,user143,2024.05.11,1312,34,"['여행 전 건강검진 필수입니다', '화물칸 온도는 일정하게 유지됩니다', '성공 경험담 공유해드릴게요']",3,반려동물 운송,https://gall.dcinside.com/board/view/?id=dog&no=10143,반려동물 비행기 여행 실패담 진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요. 경험 있으신 분 조언 부탁드려요.,여행 전 건강검진 필수입니다 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요,반려동물 비행기 여행 실패담 진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요. 경험 있으신 분 조언 부탁드려요. 여행 전 건강검진 필수입니다 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요,반려동물 비행기 여행 실패담 진정제를 먹여야 하는지 수의사와 상담했는데 의견이 분분하더라고요 경험 있으신 분 조언 부탁드려요 여행 전 건강검진 필수입니다 화물칸 온도는 일정하게 유지됩니다 성공 경험담 공유해드릴게요,0.0,neutral,1312,34,05
cat,10144,펫캐리어 안에서 강아지가 울면 어떡하죠?,반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,user144,2024.04.13,1124,35,"['미리 예약하면 할인 받을 수 있어요', '진정제는 오히려 위험할 수 있어요', '여행 전 건강검진 필수입니다', '수의사 상담 받아보세요']",4,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10144,펫캐리어 안에서 강아지가 울면 어떡하죠? 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요 여행 전 건강검진 필수입니다 수의사 상담 받아보세요,펫캐리어 안에서 강아지가 울면 어떡하죠? 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요. 미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요 여행 전 건강검진 필수입니다 수의사 상담 받아보세요,펫캐리어 안에서 강아지가 울면 어떡하죠 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요 미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요 여행 전 건강검진 필수입니다 수의사 상담 받아보세요,-0.8,negative,1124,35,04
cat,10145,반려동물 항공 운송비 너무 비싸요,지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,user145,2024.04.03,1529,12,"['여행 전 건강검진 필수입니다', '보험 가입하시는 게 좋아요']",2,반려동물 항공,https://gall.dcinside.com/board/view/?id=dog&no=10145,반려동물 항공 운송비 너무 비싸요 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,여행 전 건강검진 필수입니다 보험 가입하시는 게 좋아요,반려동물 항공 운송비 너무 비싸요 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요. 여행 전 건강검진 필수입니다 보험 가입하시는 게 좋아요,반려동물 항공 운송비 너무 비싸요 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요 미리 준비를 더 했어야 했나 싶어요 여행 전 건강검진 필수입니다 보험 가입하시는 게 좋아요,-0.6,negative,1529,12,04
cat,10146,펫 친화적인 항공사 추천 부탁드려요,반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,user146,2024.05.26,1369,4,"['미리 예약하면 할인 받을 수 있어요', '진정제는 오히려 위험할 수 있어요']",2,강아지 비행기,https://gall.dcinside.com/board/view/?id=dog&no=10146,펫 친화적인 항공사 추천 부탁드려요 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요.,미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요,펫 친화적인 항공사 추천 부탁드려요 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요. 미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요,펫 친화적인 항공사 추천 부탁드려요 반려동물이 캐리어 안에서 계속 울면 다른 승객들에게 피해가 될까봐 걱정이에요 미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요,-0.8,negative,1369,4,05
dog,10147,고양이 장거리 비행 후 컨디션 회복기,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user147,2024.12.14,1810,18,"['수의사 상담 받아보세요', '성공 경험담 공유해드릴게요', '스트레스 완화용 페로몬 스프레이 추천']",3,펫캐리어,https://gall.dcinside.com/board/view/?id=dog&no=10147,고양이 장거리 비행 후 컨디션 회복기 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,수의사 상담 받아보세요 성공 경험담 공유해드릴게요 스트레스 완화용 페로몬 스프레이 추천,고양이 장거리 비행 후 컨디션 회복기 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 수의사 상담 받아보세요 성공 경험담 공유해드릴게요 스트레스 완화용 페로몬 스프레이 추천,고양이 장거리 비행 후 컨디션 회복기 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 수의사 상담 받아보세요 성공 경험담 공유해드릴게요 스트레스 완화용 페로몬 스프레이 추천,0.0,neutral,1810,18,12
dog,10148,반려견 진정제 먹이고 비행기 태워도 되나요?,항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,user148,2024.06.16,402,38,"['화물칸 온도는 일정하게 유지됩니다', '경험상 대형 항공사가 더 안전해요', '여행 전 건강검진 필수입니다']",3,비행기 여행,https://gall.dcinside.com/board/view/?id=dog&no=10148,반려견 진정제 먹이고 비행기 태워도 되나요? 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 여행 전 건강검진 필수입니다,반려견 진정제 먹이고 비행기 태워도 되나요? 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요? 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 여행 전 건강검진 필수입니다,반려견 진정제 먹이고 비행기 태워도 되나요 항공 운송비가 생각보다 비싸서 놀랐어요 다른 방법은 없을까요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 여행 전 건강검진 필수입니다,0.0,neutral,402,38,06
cat,10149,반려동물 항공 운송비 너무 비싸요,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user149,2024.07.17,1330,29,"['저도 같은 고민이에요', '미리 예약하면 할인 받을 수 있어요']",2,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10149,반려동물 항공 운송비 너무 비싸요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요,반려동물 항공 운송비 너무 비싸요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요,반려동물 항공 운송비 너무 비싸요 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요,-0.6,negative,1330,29,07
